tooth_class,specimen,num_amtl,sockets,age,stdev_age,prob_male,genus,pop,m_focal,num_words,district,refCountry,redCards,n_focal,gender,dyad,deny
Anterior,NMNH226088,0,6,27.0,10.0,0.5,Homo sapiens,Australian aboriginie,2,106,69195,49,0,6,1,5,0
Posterior,NMNH226088,0,2,27.0,10.0,0.5,Homo sapiens,Australian aboriginie,3,120,67736,101,0,10,1,8,0
Premolar,NMNH226088,0,4,32.0,10.0,0.5,Homo sapiens,Australian aboriginie,2,145,70854,72,0,5,1,5,0
Anterior,NMNH226089,0,12,17.5,1.93720666,0.5,Homo sapiens,Australian aboriginie,3,324,69690,44,0,10,2,7,0
Posterior,NMNH226089,0,12,32.0,1.93720666,0.5,Homo sapiens,Australian aboriginie,2,120,69179,8,0,5,1,4,0
Premolar,NMNH226089,0,8,22.0,1.93720666,0.5,Homo sapiens,Australian aboriginie,2,383,68197,45,0,5,1,4,0
Anterior,NMNH226090,0,12,32.0,2.33671692,0.25,Homo sapiens,Australian aboriginie,4,166,66530,40,0,13,2,3,0
Posterior,NMNH226090,1,12,27.0,2.33671692,0.25,Homo sapiens,Australian aboriginie,2,120,69336,34,0,5,1,5,0
Premolar,NMNH226090,0,7,22.0,2.33671692,0.25,Homo sapiens,Australian aboriginie,4,383,69849,44,0,13,2,1,0
Anterior,NMNH226092,4,6,32.0,15.0,0.25,Homo sapiens,Australian aboriginie,2,120,62554,48,0,6,2,5,0
Posterior,NMNH226092,6,6,42.0,15.0,0.25,Homo sapiens,Australian aboriginie,2,120,70714,8,0,5,2,4,0
Premolar,NMNH226092,4,4,42.0,15.0,0.25,Homo sapiens,Australian aboriginie,2,145,66381,8,0,5,1,4,0
Anterior,NMNH227455,0,12,32.0,1.26803942,0.5,Homo sapiens,Australian aboriginie,4,106,63990,8,0,13,2,3,0
Posterior,NMNH227455,0,12,32.0,1.26803942,0.5,Homo sapiens,Australian aboriginie,3,145,68361,8,0,10,1,4,0
Premolar,NMNH227455,0,8,57.0,1.26803942,0.5,Homo sapiens,Australian aboriginie,2,166,64113,8,0,6,2,5,0
Anterior,NMNH258483,0,12,47.0,3.33964284,0.25,Homo sapiens,Australian aboriginie,4,120,72553,8,0,13,1,3,0
Posterior,NMNH258483,0,12,42.0,3.33964284,0.25,Homo sapiens,Australian aboriginie,2,324,72355,3,0,5,1,5,0
Premolar,NMNH258483,0,8,37.0,3.33964284,0.25,Homo sapiens,Australian aboriginie,4,106,70300,7,0,13,2,3,0
Anterior,NMNH278701,8,12,37.0,4.55391036,0.25,Homo sapiens,Buriat,3,166,70805,44,0,10,1,7,0
Posterior,NMNH278701,7,12,27.0,4.55391036,0.25,Homo sapiens,Buriat,2,383,67967,3,0,5,1,4,1
Premolar,NMNH278701,4,8,37.0,4.55391036,0.25,Homo sapiens,Buriat,3,324,70938,8,0,10,1,7,1
Anterior,NMNH278702,3,12,32.0,3.36255085,0.25,Homo sapiens,Buriat,3,383,62828,111,0,10,1,7,0
Posterior,NMNH278702,5,11,32.0,3.36255085,0.25,Homo sapiens,Buriat,2,324,63693,40,0,5,1,1,0
Premolar,NMNH278702,4,8,37.0,3.36255085,0.25,Homo sapiens,Buriat,2,106,72132,8,0,5,1,1,0
Anterior,NMNH278703,0,12,27.0,10.0,0.25,Homo sapiens,Buriat,2,106,69575,8,0,5,1,5,0
Posterior,NMNH278703,6,9,47.0,10.0,0.25,Homo sapiens,Buriat,2,324,63610,49,0,5,1,6,0
Premolar,NMNH278703,0,8,37.0,10.0,0.25,Homo sapiens,Buriat,3,324,63941,72,0,10,1,6,0
Anterior,NMNH278704,0,12,27.0,2.43978021,0.25,Homo sapiens,Buriat,3,383,68163,3,0,10,1,6,1
Posterior,NMNH278704,0,12,27.0,2.43978021,0.25,Homo sapiens,Buriat,3,145,68007,64,0,10,1,6,0
Premolar,NMNH278704,0,8,22.0,2.43978021,0.25,Homo sapiens,Buriat,2,383,72108,52,0,5,1,6,0
Anterior,NMNH278705,10,12,52.0,15.0,0.25,Homo sapiens,Buriat,2,145,67975,72,0,5,2,5,0
Posterior,NMNH278705,12,12,27.0,15.0,0.25,Homo sapiens,Buriat,2,166,66480,7,0,6,2,5,0
Premolar,NMNH278705,6,8,37.0,15.0,0.25,Homo sapiens,Buriat,3,106,64766,44,0,10,2,6,0
Anterior,NMNH278706,1,12,27.0,4.90407388,0.5,Homo sapiens,Buriat,4,383,64832,142,0,13,2,3,0
Posterior,NMNH278706,5,12,17.5,4.90407388,0.5,Homo sapiens,Buriat,3,166,65359,49,0,10,2,3,0
Premolar,NMNH278706,0,8,32.0,4.90407388,0.5,Homo sapiens,Buriat,2,120,69385,28,0,5,2,5,1
Anterior,NMNH278707,5,12,22.0,4.45403148,0.75,Homo sapiens,Buriat,4,106,71654,8,0,13,2,3,1
Posterior,NMNH278707,2,12,32.0,4.45403148,0.75,Homo sapiens,Buriat,4,166,62794,44,0,13,2,1,0
Premolar,NMNH278707,0,8,22.0,4.45403148,0.75,Homo sapiens,Buriat,4,120,68049,7,0,13,2,1,0
Anterior,NMNH278708,0,12,42.0,2.97066069,0.25,Homo sapiens,Buriat,2,120,69955,77,0,5,2,5,0
Posterior,NMNH278708,0,12,32.0,2.97066069,0.25,Homo sapiens,Buriat,4,383,63479,3,0,13,2,1,1
Premolar,NMNH278708,0,8,37.0,2.97066069,0.25,Homo sapiens,Buriat,2,324,69708,8,0,5,2,6,0
Anterior,NMNH278709,6,12,42.0,2.392161,0.25,Homo sapiens,Buriat,3,106,66498,8,0,10,1,4,0
Posterior,NMNH278709,5,10,27.0,2.392161,0.25,Homo sapiens,Buriat,2,106,61879,72,0,5,1,1,0
Premolar,NMNH278709,5,8,37.0,2.392161,0.25,Homo sapiens,Buriat,3,106,61838,44,0,10,1,4,1
Anterior,NMNH278710,0,12,37.0,3.11717264,0.5,Homo sapiens,Buriat,2,324,75085,32,0,5,1,4,1
Posterior,NMNH278710,0,12,22.0,3.11717264,0.5,Homo sapiens,Buriat,2,383,61887,3,0,5,1,4,0
Premolar,NMNH278710,0,8,32.0,3.11717264,0.5,Homo sapiens,Buriat,3,145,62885,7,0,10,1,8,0
Anterior,NMNH278711,0,12,32.0,5.55632114,0.5,Homo sapiens,Buriat,3,106,64998,44,0,10,1,2,0
Posterior,NMNH278711,2,11,52.0,5.55632114,0.5,Homo sapiens,Buriat,2,120,66845,8,0,5,1,4,0
Premolar,NMNH278711,0,8,47.0,5.55632114,0.5,Homo sapiens,Buriat,2,383,66886,21,0,5,1,5,0
Anterior,NMNH278712,0,11,32.0,4.709013,0.25,Homo sapiens,Buriat,3,145,70672,3,0,10,1,7,1
Posterior,NMNH278712,2,11,32.0,4.709013,0.25,Homo sapiens,Buriat,2,120,69021,76,0,6,1,5,0
Premolar,NMNH278712,1,8,27.0,4.709013,0.25,Homo sapiens,Buriat,2,106,66399,8,0,5,1,5,0
Anterior,NMNH278713,0,12,42.0,2.392161,0.25,Homo sapiens,(Buriat) Chinese?,3,145,65219,8,0,10,1,8,0
Posterior,NMNH278713,0,11,42.0,2.392161,0.25,Homo sapiens,(Buriat) Chinese?,3,383,68726,8,0,10,2,4,0
Premolar,NMNH278713,0,8,27.0,2.392161,0.25,Homo sapiens,(Buriat) Chinese?,2,324,64170,8,0,6,2,5,0
Anterior,NMNH278716,0,12,32.0,2.67965585,0.5,Homo sapiens,Buriat,3,145,62109,44,0,10,2,4,1
Posterior,NMNH278716,0,12,47.0,2.67965585,0.5,Homo sapiens,Buriat,2,145,70995,8,0,6,2,5,0
Premolar,NMNH278716,0,8,22.0,2.67965585,0.5,Homo sapiens,Buriat,3,120,70979,8,0,10,2,8,0
Anterior,NMNH283606,0,12,32.0,4.40412318,0.75,Homo sapiens,Buriat,2,120,68866,48,0,5,2,5,0
Posterior,NMNH283606,0,12,32.0,4.40412318,0.75,Homo sapiens,Buriat,3,166,61978,3,0,10,2,7,0
Premolar,NMNH283606,0,8,22.0,4.40412318,0.75,Homo sapiens,Buriat,2,324,66779,7,0,5,2,4,0
Anterior,NMNH283607,12,12,32.0,15.0,0.75,Homo sapiens,Buriat,2,324,68353,7,0,5,2,4,0
Posterior,NMNH283607,8,8,37.0,15.0,0.75,Homo sapiens,Buriat,4,106,61911,44,0,13,2,3,0
Premolar,NMNH283607,8,8,27.0,15.0,0.75,Homo sapiens,Buriat,2,120,66407,58,0,5,1,5,0
Anterior,NMNH283609a,0,12,32.0,4.85399919,0.75,Homo sapiens,Buriat,4,145,70961,4,0,13,2,1,0
Posterior,NMNH283609a,0,12,57.0,4.85399919,0.75,Homo sapiens,Buriat,2,166,62976,64,0,6,1,5,0
Premolar,NMNH283609a,0,8,22.0,4.85399919,0.75,Homo sapiens,Buriat,2,106,71696,7,0,5,2,4,0
Anterior,NMNH283613,0,12,32.0,3.95602419,0.75,Homo sapiens,Buriat,2,145,66373,44,0,5,1,4,0
Posterior,NMNH283613,0,12,22.0,3.95602419,0.75,Homo sapiens,Buriat,4,324,66852,8,0,13,1,3,0
Premolar,NMNH283613,0,8,57.0,3.95602419,0.75,Homo sapiens,Buriat,3,120,72470,8,0,10,2,4,0
Anterior,NMNH283615,0,12,32.0,10.0,0.75,Homo sapiens,Buriat,2,106,71787,8,0,6,1,5,0
Posterior,NMNH283615,1,12,22.0,10.0,0.75,Homo sapiens,Buriat,4,106,70078,44,0,13,2,3,0
Premolar,NMNH283615,0,8,37.0,10.0,0.75,Homo sapiens,Buriat,2,145,66340,8,0,5,1,5,0
Anterior,NMNH329778,0,12,27.0,2.26921034,0.25,Homo sapiens,Australian aboriginie,4,383,62893,64,0,13,2,3,0
Posterior,NMNH329778,0,13,47.0,2.26921034,0.25,Homo sapiens,Australian aboriginie,3,166,70698,111,0,10,1,7,0
Premolar,NMNH329778,0,8,22.0,2.26921034,0.25,Homo sapiens,Australian aboriginie,2,166,68080,7,0,5,2,4,0
Anterior,NMNH329779,2,12,27.0,5.5467185,0.75,Homo sapiens,Australian aboriginie,3,383,65318,44,0,10,1,7,0
Posterior,NMNH329779,0,12,37.0,5.5467185,0.75,Homo sapiens,Australian aboriginie,3,324,69492,7,0,10,2,7,0
Premolar,NMNH329779,0,8,37.0,5.5467185,0.75,Homo sapiens,Australian aboriginie,2,120,64600,7,0,5,1,1,1
Anterior,NMNH330604,0,12,22.0,2.71270581,0.75,Homo sapiens,Australian aboriginie,2,383,70896,8,0,5,2,1,0
Posterior,NMNH330604,0,12,22.0,2.71270581,0.75,Homo sapiens,Australian aboriginie,2,383,66233,8,0,5,1,5,0
Premolar,NMNH330604,0,8,27.0,2.71270581,0.75,Homo sapiens,Australian aboriginie,2,166,70623,15,0,5,2,6,0
Anterior,NMNH330605,0,6,22.0,10.0,0.75,Homo sapiens,Australian aboriginie,3,166,69500,44,0,10,1,6,0
Posterior,NMNH330605,2,3,22.0,10.0,0.75,Homo sapiens,Australian aboriginie,3,145,70789,8,0,10,1,6,0
Premolar,NMNH330605,0,4,27.0,10.0,0.75,Homo sapiens,Australian aboriginie,3,106,70797,44,0,10,2,6,1
Anterior,NMNH330606,0,6,32.0,10.0,0.25,Homo sapiens,Australian aboriginie,2,106,71142,8,0,5,1,6,0
Posterior,NMNH330606,2,4,37.0,10.0,0.25,Homo sapiens,Australian aboriginie,2,145,65334,49,0,5,2,5,0
Premolar,NMNH330606,1,4,22.0,10.0,0.25,Homo sapiens,Australian aboriginie,2,120,69104,73,0,6,1,5,0
Anterior,NMNH330607,2,3,27.0,4.65477138,0.5,Homo sapiens,Australian aboriginie,3,166,70839,7,0,10,2,6,0
Posterior,NMNH330607,0,3,42.0,4.65477138,0.5,Homo sapiens,Australian aboriginie,4,324,75002,44,0,13,1,3,0
Premolar,NMNH330607,1,2,27.0,4.65477138,0.5,Homo sapiens,Australian aboriginie,3,106,69773,8,0,10,2,3,0
Anterior,NMNH331242,2,12,27.0,4.33043687,0.75,Homo sapiens,Australian aboriginie,2,383,68882,3,0,5,1,5,0
Posterior,NMNH331242,0,12,42.0,4.33043687,0.75,Homo sapiens,Australian aboriginie,4,166,70003,3,0,13,2,3,0
Premolar,NMNH331242,0,8,22.0,4.33043687,0.75,Homo sapiens,Australian aboriginie,4,383,69757,8,0,13,1,1,0
Anterior,NMNH331243,0,12,27.0,5.3679133,0.75,Homo sapiens,Australian aboriginie,4,324,69732,44,0,13,2,1,0
Posterior,NMNH331243,0,12,42.0,5.3679133,0.75,Homo sapiens,Australian aboriginie,2,120,61812,8,0,5,1,5,0
Premolar,NMNH331243,0,8,32.0,5.3679133,0.75,Homo sapiens,Australian aboriginie,4,324,69211,3,0,13,2,1,0
Anterior,NMNH344711,0,12,22.0,4.61556224,0.75,Homo sapiens,Australian aboriginie,2,145,65367,3,0,5,1,6,0
Posterior,NMNH344711,1,12,42.0,4.61556224,0.75,Homo sapiens,Australian aboriginie,3,120,69419,8,0,10,2,4,0
Premolar,NMNH344711,1,8,22.0,4.61556224,0.75,Homo sapiens,Australian aboriginie,2,106,69781,24,0,5,1,1,0
Anterior,NMNH344712,0,11,22.0,3.12946271,0.5,Homo sapiens,Australian aboriginie,3,324,69526,7,0,10,2,4,0
Posterior,NMNH344712,0,12,22.0,3.12946271,0.5,Homo sapiens,Australian aboriginie,2,120,69252,44,1,5,1,4,1
Premolar,NMNH344712,0,7,32.0,3.12946271,0.5,Homo sapiens,Australian aboriginie,2,166,68387,64,0,5,2,4,0
Anterior,NMNH344713,0,6,52.0,4.72264949,0.25,Homo sapiens,Australian aboriginie,3,120,68965,7,0,10,1,8,1
Posterior,NMNH344713,0,6,22.0,4.72264949,0.25,Homo sapiens,Australian aboriginie,3,383,65425,8,0,10,2,2,0
Premolar,NMNH344713,2,4,27.0,4.72264949,0.25,Homo sapiens,Australian aboriginie,2,106,65391,8,0,5,1,4,0
Anterior,NMNH344714,0,12,32.0,4.08156052,0.25,Homo sapiens,Australian aboriginie,2,120,61713,8,0,5,2,5,0
Posterior,NMNH344714,0,12,22.0,4.08156052,0.25,Homo sapiens,Australian aboriginie,3,383,68056,44,0,10,1,7,0
Premolar,NMNH344714,0,8,27.0,4.08156052,0.25,Homo sapiens,Australian aboriginie,2,120,69088,44,0,6,2,5,1
Anterior,NMNH344715,0,12,42.0,4.50856156,0.25,Homo sapiens,Australian aboriginie,2,324,61747,8,0,5,1,5,0
Posterior,NMNH344715,2,12,27.0,4.50856156,0.25,Homo sapiens,Australian aboriginie,3,145,61770,7,0,10,2,8,0
Premolar,NMNH344715,0,8,42.0,4.50856156,0.25,Homo sapiens,Australian aboriginie,3,145,68908,31,0,10,1,4,0
Anterior,NMNH350096,0,12,22.0,5.1517561,0.75,Homo sapiens,Australian aboriginie,2,120,69161,44,0,6,2,5,0
Posterior,NMNH350096,0,12,32.0,5.1517561,0.75,Homo sapiens,Australian aboriginie,3,324,68981,21,0,10,1,4,0
Premolar,NMNH350096,0,8,27.0,5.1517561,0.75,Homo sapiens,Australian aboriginie,2,120,69682,7,0,6,2,5,0
Anterior,NMNH350097,0,12,27.0,3.58600079,0.75,Homo sapiens,Australian aboriginie,3,145,68957,8,0,10,2,8,0
Posterior,NMNH350097,0,12,22.0,3.58600079,0.75,Homo sapiens,Australian aboriginie,2,145,69518,15,0,5,2,5,1
Premolar,NMNH350097,0,8,37.0,3.58600079,0.75,Homo sapiens,Australian aboriginie,3,166,72611,8,0,10,2,7,0
Anterior,NMNH350098,0,12,22.0,3.22275136,0.75,Homo sapiens,Australian aboriginie,2,324,72744,44,0,5,1,4,1
Posterior,NMNH350098,0,12,37.0,3.22275136,0.75,Homo sapiens,Australian aboriginie,2,383,72751,44,0,5,1,4,0
Premolar,NMNH350098,0,8,27.0,3.22275136,0.75,Homo sapiens,Australian aboriginie,4,106,75119,48,0,13,2,3,0
Anterior,NMNH380429,9,12,32.0,2.52520843,0.75,Homo sapiens,Australian aboriginie,2,166,61499,51,0,5,1,5,0
Posterior,NMNH380429,9,11,47.0,2.52520843,0.75,Homo sapiens,Australian aboriginie,4,324,61549,44,0,13,1,1,0
Premolar,NMNH380429,8,8,37.0,2.52520843,0.75,Homo sapiens,Australian aboriginie,2,383,61457,44,0,6,2,5,0
Anterior,NMNH380430,4,12,22.0,4.08156052,0.25,Homo sapiens,Australian aboriginie,2,324,61523,44,0,5,2,4,0
Posterior,NMNH380430,5,12,27.0,4.08156052,0.25,Homo sapiens,Australian aboriginie,2,145,62042,7,0,5,1,4,0
Premolar,NMNH380430,0,8,32.0,4.08156052,0.25,Homo sapiens,Australian aboriginie,4,145,68536,8,0,13,1,3,1
Anterior,NMNH380431,9,12,42.0,12.5,0.75,Homo sapiens,Australian aboriginie,3,324,63834,49,0,10,1,4,0
Posterior,NMNH380431,9,12,37.0,12.5,0.75,Homo sapiens,Australian aboriginie,2,383,62331,44,0,6,1,5,0
Premolar,NMNH380431,5,8,47.0,12.5,0.75,Homo sapiens,Australian aboriginie,4,145,67306,3,0,13,1,3,0
Anterior,NMNH380447,0,12,22.0,3.02477635,0.75,Homo sapiens,Australian aboriginie,2,166,65722,52,0,5,2,5,0
Posterior,NMNH380447,2,12,27.0,3.02477635,0.75,Homo sapiens,Australian aboriginie,4,166,62174,44,0,13,1,3,0
Premolar,NMNH380447,1,8,27.0,3.02477635,0.75,Homo sapiens,Australian aboriginie,3,120,71795,30,0,10,2,7,0
Anterior,NMNH380448,0,12,32.0,1.83988868,0.25,Homo sapiens,Australian aboriginie,2,324,72181,65,0,5,1,4,0
Posterior,NMNH380448,0,12,22.0,1.83988868,0.25,Homo sapiens,Australian aboriginie,3,106,72298,8,0,10,1,7,0
Premolar,NMNH380448,0,8,47.0,1.83988868,0.25,Homo sapiens,Australian aboriginie,3,106,72041,44,0,10,2,7,0
Anterior,NMNH380449,1,6,32.0,3.32794049,0.75,Homo sapiens,Australian aboriginie,2,166,63594,8,0,5,2,1,0
Posterior,NMNH380449,0,6,27.0,3.32794049,0.75,Homo sapiens,Australian aboriginie,2,120,63370,71,0,5,2,1,0
Premolar,NMNH380449,0,4,22.0,3.32794049,0.75,Homo sapiens,Australian aboriginie,2,324,64709,44,0,5,1,5,0
Anterior,NMNH380450,1,6,27.0,3.86877709,0.75,Homo sapiens,Australian aboriginie,2,106,63560,3,0,5,2,6,0
Posterior,NMNH380450,0,6,22.0,3.86877709,0.75,Homo sapiens,Australian aboriginie,3,145,63230,8,0,10,2,6,0
Premolar,NMNH380450,0,4,57.0,3.86877709,0.75,Homo sapiens,Australian aboriginie,3,106,72058,7,0,10,1,6,0
Anterior,NMNH380451,1,6,17.5,5.22500246,0.75,Homo sapiens,Australian aboriginie,3,324,63842,8,0,10,2,6,0
Posterior,NMNH380451,1,7,57.0,5.22500246,0.75,Homo sapiens,Australian aboriginie,2,120,71811,84,0,5,1,6,0
Premolar,NMNH380451,0,4,22.0,5.22500246,0.75,Homo sapiens,Australian aboriginie,2,166,65748,7,0,5,2,5,0
Anterior,NMNH380452,0,6,42.0,4.29484575,0.75,Homo sapiens,Australian aboriginie,2,106,72272,46,0,6,1,5,0
Posterior,NMNH380452,0,6,22.0,4.29484575,0.75,Homo sapiens,Australian aboriginie,3,383,65961,8,0,10,2,6,1
Premolar,NMNH380452,0,4,22.0,4.29484575,0.75,Homo sapiens,Australian aboriginie,4,383,63313,40,0,13,2,3,0
Anterior,NMNH380453,0,12,32.0,4.47291497,0.75,Homo sapiens,Australian aboriginie,3,145,72199,4,0,10,2,3,1
Posterior,NMNH380453,0,12,27.0,4.47291497,0.75,Homo sapiens,Australian aboriginie,2,383,72215,44,0,5,1,5,0
Premolar,NMNH380453,0,8,22.0,4.47291497,0.75,Homo sapiens,Australian aboriginie,4,166,68379,44,0,13,2,3,0
Anterior,NMNH380464,0,12,37.0,4.72264949,0.75,Homo sapiens,Australian aboriginie,4,166,75440,7,0,13,1,1,0
Posterior,NMNH380464,0,12,32.0,4.72264949,0.75,Homo sapiens,Australian aboriginie,4,120,64816,7,0,13,2,1,0
Premolar,NMNH380464,0,8,37.0,4.72264949,0.75,Homo sapiens,Australian aboriginie,2,120,66050,3,0,5,1,5,0
Anterior,NMNH380466,0,9,37.0,5.29502645,0.25,Homo sapiens,Australian aboriginie,4,106,67819,7,0,13,1,1,0
Posterior,NMNH380466,0,9,57.0,5.29502645,0.25,Homo sapiens,Australian aboriginie,2,120,64758,44,0,5,1,6,0
Premolar,NMNH380466,0,6,27.0,5.29502645,0.25,Homo sapiens,Australian aboriginie,3,145,65870,8,0,10,1,4,0
Anterior,PMN1389,0,6,42.0,3.86877709,0.75,Homo sapiens,Australian aboriginie,2,145,62380,44,0,5,2,1,0
Posterior,PMN1389,0,6,57.0,3.86877709,0.75,Homo sapiens,Australian aboriginie,3,324,68999,32,0,10,2,4,0
Premolar,PMN1389,0,4,37.0,3.86877709,0.75,Homo sapiens,Australian aboriginie,2,383,63578,8,0,5,1,4,0
Anterior,PMN1390,0,12,37.0,3.02477635,0.25,Homo sapiens,Australian aboriginie,2,166,72538,30,0,5,1,4,0
Posterior,PMN1390,0,12,37.0,3.02477635,0.25,Homo sapiens,Australian aboriginie,3,120,65680,7,0,10,2,8,0
Premolar,PMN1390,0,8,27.0,3.02477635,0.25,Homo sapiens,Australian aboriginie,3,166,63461,34,0,10,2,2,0
Anterior,PMN1496,0,6,37.0,3.44508735,0.75,Homo sapiens,Australian aboriginie,2,145,63404,48,0,5,2,4,0
Posterior,PMN1496,0,6,22.0,3.44508735,0.75,Homo sapiens,Australian aboriginie,2,324,67199,64,0,5,2,5,0
Premolar,PMN1496,0,4,57.0,3.44508735,0.75,Homo sapiens,Australian aboriginie,3,106,65078,64,0,10,2,7,1
Anterior,PMN1497,0,6,37.0,3.30454439,0.75,Homo sapiens,Australian aboriginie,2,120,69369,44,0,6,1,5,0
Posterior,PMN1497,0,6,22.0,3.30454439,0.75,Homo sapiens,Australian aboriginie,2,383,63438,3,0,5,2,5,0
Premolar,PMN1497,0,4,27.0,3.30454439,0.75,Homo sapiens,Australian aboriginie,3,106,63321,8,0,10,1,8,0
Anterior,PMN3064,0,6,57.0,3.02477635,0.75,Homo sapiens,Australian aboriginie,3,324,69450,109,0,10,2,4,0
Posterior,PMN3064,0,5,32.0,3.02477635,0.75,Homo sapiens,Australian aboriginie,2,120,64592,44,0,6,1,5,0
Premolar,PMN3064,0,4,22.0,3.02477635,0.75,Homo sapiens,Australian aboriginie,3,166,65193,8,0,10,1,4,0
Anterior,PMN3064A,0,12,32.0,5.15359486,0.75,Homo sapiens,Australian aboriginie,2,383,66142,8,0,6,1,5,1
Posterior,PMN3064A,0,12,37.0,5.15359486,0.75,Homo sapiens,Australian aboriginie,3,106,69120,7,0,10,1,8,1
Premolar,PMN3064A,0,8,32.0,5.15359486,0.75,Homo sapiens,Australian aboriginie,2,145,65110,8,0,5,1,5,0
Anterior,PMN3065,0,6,42.0,2.64088713,0.5,Homo sapiens,Australian aboriginie,3,145,64477,44,0,10,2,7,0
Posterior,PMN3065,0,6,27.0,2.64088713,0.5,Homo sapiens,Australian aboriginie,2,106,64691,3,0,5,1,4,0
Premolar,PMN3065,0,4,37.0,2.64088713,0.5,Homo sapiens,Australian aboriginie,2,145,67421,3,0,5,2,4,0
Anterior,PMN7459,4,12,37.0,3.37476666,0.75,Homo sapiens,Australian aboriginie,4,106,66191,7,0,13,1,3,0
Posterior,PMN7459,1,12,32.0,3.37476666,0.75,Homo sapiens,Australian aboriginie,2,324,72561,44,0,5,1,5,0
Premolar,PMN7459,0,8,22.0,3.37476666,0.75,Homo sapiens,Australian aboriginie,4,106,72157,3,0,13,1,1,0
Anterior,UCD2(1)b,0,8,27.0,5.1293812,0.5,Homo sapiens,Native Californian,2,383,67397,8,0,6,1,5,0
Posterior,UCD2(1)b,0,9,27.0,5.1293812,0.5,Homo sapiens,Native Californian,2,106,66423,44,1,5,2,4,0
Premolar,UCD2(1)b,0,6,42.0,5.1293812,0.5,Homo sapiens,Native Californian,2,324,63974,44,0,5,2,4,0
Anterior,UCD2(10.1)b,2,12,42.0,5.06666429,0.5,Homo sapiens,Native Californian,4,383,63875,48,0,13,1,3,0
Posterior,UCD2(10.1)b,1,11,27.0,5.06666429,0.5,Homo sapiens,Native Californian,3,324,63339,8,0,10,1,4,0
Premolar,UCD2(10.1)b,2,8,22.0,5.06666429,0.5,Homo sapiens,Native Californian,2,120,65037,45,0,6,2,5,0
Anterior,UCD2(16)b,0,12,37.0,5.00397466,0.5,Homo sapiens,Native Californian,4,106,63917,44,0,13,2,3,1
Posterior,UCD2(16)b,1,12,22.0,5.00397466,0.5,Homo sapiens,Native Californian,2,106,68221,44,0,5,2,5,0
Premolar,UCD2(16)b,0,8,27.0,5.00397466,0.5,Homo sapiens,Native Californian,4,120,70904,71,0,13,2,3,0
Anterior,UCD2(2)b,0,11,32.0,3.42374303,0.5,Homo sapiens,Native Californian,3,166,63420,3,0,10,2,7,0
Posterior,UCD2(2)b,0,11,27.0,3.42374303,0.5,Homo sapiens,Native Californian,2,106,64642,44,0,5,2,4,0
Premolar,UCD2(2)b,0,8,27.0,3.42374303,0.5,Homo sapiens,Native Californian,3,106,63966,7,0,10,1,7,0
Anterior,UCD2(3a)b,0,12,42.0,5.56908606,0.5,Homo sapiens,Native Californian,3,324,65771,8,0,10,1,7,1
Posterior,UCD2(3a)b,1,10,27.0,5.56908606,0.5,Homo sapiens,Native Californian,2,120,69203,3,0,5,2,1,0
Premolar,UCD2(3a)b,0,8,27.0,5.56908606,0.5,Homo sapiens,Native Californian,2,383,67694,7,0,5,2,1,0
Anterior,UCD2(6)b,0,12,32.0,4.87868148,0.5,Homo sapiens,Native Californian,2,383,61705,44,0,5,2,5,0
Posterior,UCD2(6)b,0,12,32.0,4.87868148,0.5,Homo sapiens,Native Californian,2,120,63008,44,0,5,2,6,0
Premolar,UCD2(6)b,0,8,22.0,4.87868148,0.5,Homo sapiens,Native Californian,3,106,70417,44,0,10,2,6,1
Anterior,UCD2(8)b,1,12,37.0,5.56908606,0.5,Homo sapiens,Native Californian,3,166,70409,3,0,10,1,6,0
Posterior,UCD2(8)b,2,12,27.0,5.56908606,0.5,Homo sapiens,Native Californian,3,383,72587,7,0,10,1,6,0
Premolar,UCD2(8)b,2,8,27.0,5.56908606,0.5,Homo sapiens,Native Californian,2,324,62539,3,0,5,1,6,0
Anterior,UCD2(L-23-1)b,1,13,27.0,4.50357659,0.5,Homo sapiens,Native Californian,2,106,65631,44,0,5,2,5,0
Posterior,UCD2(L-23-1)b,0,12,32.0,4.50357659,0.5,Homo sapiens,Native Californian,2,324,65862,8,0,6,1,5,0
Premolar,UCD2(L-23-1)b,0,8,27.0,4.50357659,0.5,Homo sapiens,Native Californian,3,120,62356,45,0,10,1,6,1
Anterior,UVS1,0,12,52.0,2.64926405,0.75,Homo sapiens,Khoi-San,4,106,75051,72,0,13,1,3,0
Posterior,UVS1,0,12,27.0,2.64926405,0.75,Homo sapiens,Khoi-San,3,324,67231,34,0,10,2,3,0
Premolar,UVS1,0,8,37.0,2.64926405,0.75,Homo sapiens,Khoi-San,2,324,64501,8,0,5,2,5,0
Anterior,UVS10,0,12,27.0,3.03927918,0.75,Homo sapiens,Khoi-San,4,106,63503,7,0,13,2,3,0
Posterior,UVS10,0,12,52.0,3.03927918,0.75,Homo sapiens,Khoi-San,4,324,72033,3,0,13,2,1,1
Premolar,UVS10,0,8,57.0,3.03927918,0.75,Homo sapiens,Khoi-San,4,383,67322,8,0,13,1,1,0
Anterior,UVS101,0,12,27.0,2.59401611,0.25,Homo sapiens,Khoi-San,2,120,64048,8,0,5,1,5,0
Posterior,UVS101,0,12,37.0,2.59401611,0.25,Homo sapiens,Khoi-San,4,106,69542,44,0,13,1,1,0
