sockets,prob_male,genus,age,pop,num_amtl,stdev_age,tooth_class,specimen
Premolar,UVS1,-0.7322853814020757,8,22.1568264,2.64926405,0.75,Homo sapiens,Khoi-San
Anterior,UVS10,0.9159303022795986,12,24.7839144,3.03927918,0.75,Homo sapiens,Khoi-San
Posterior,UVS10,-0.1091451515613345,12,24.7839144,3.03927918,0.75,Homo sapiens,Khoi-San
Premolar,UVS10,-0.25288144631783127,8,24.7839144,3.03927918,0.75,Homo sapiens,Khoi-San
Anterior,UVS101,0.5622728719144933,12,21.7815281,2.59401611,0.25,Homo sapiens,Khoi-San
Posterior,UVS101,-1.29188226823169,12,21.7815281,2.59401611,0.25,Homo sapiens,Khoi-San
Premolar,UVS101,0.3526272039171724,8,21.7815281,2.59401611,0.25,Homo sapiens,Khoi-San
Anterior,UVS102,1.9129548077317522,12,27.0357042,3.37708808,0.25,Homo sapiens,Khoi-San
Posterior,UVS102,0.46617766219731077,12,27.0357042,3.37708808,0.25,Homo sapiens,Khoi-San
Premolar,UVS102,-0.3762121037834645,8,27.0357042,3.37708808,0.25,Homo sapiens,Khoi-San
Anterior,UVS104,-0.507105280428242,12,21.7815281,2.59401611,0.75,Homo sapiens,Khoi-San
Posterior,UVS104,-0.41033997334510935,12,21.7815281,2.59401611,0.75,Homo sapiens,Khoi-San
Premolar,UVS104,-0.25396267804778105,8,21.7815281,2.59401611,0.75,Homo sapiens,Khoi-San
Anterior,UVS105,-0.377806532758272,9,41.1374939,4.32538295,0.25,Homo sapiens,Khoi-San
Posterior,UVS105,0.9163114410745667,10,41.1374939,4.32538295,0.25,Homo sapiens,Khoi-San
Premolar,UVS105,-1.7332091032089831,8,41.1374939,4.32538295,0.25,Homo sapiens,Khoi-San
Anterior,UVS119,0.862000050412134,6,21.7815281,2.59401611,0.75,Homo sapiens,Khoi-San
Posterior,UVS119,-0.3796865251425611,6,21.7815281,2.59401611,0.75,Homo sapiens,Khoi-San
Premolar,UVS119,0.37694778569537224,4,21.7815281,2.59401611,0.75,Homo sapiens,Khoi-San
Anterior,UVS12,-1.1269879102008638,6,28.5368973,3.60361662,0.75,Homo sapiens,Khoi-San or bushman half-caste
Posterior,UVS12,1.328631066849436,6,28.5368973,3.60361662,0.75,Homo sapiens,Khoi-San or bushman half-caste
Premolar,UVS12,1.245634960171873,4,28.5368973,3.60361662,0.75,Homo sapiens,Khoi-San or bushman half-caste
Anterior,UVS125,0.9595905257500736,12,34.7,7.8,0.25,Homo sapiens,Khoi-San
Posterior,UVS125,-1.5147547757935393,12,34.7,7.8,0.25,Homo sapiens,Khoi-San
Premolar,UVS125,0.8291210710660528,8,34.7,7.8,0.25,Homo sapiens,Khoi-San
Anterior,UVS142,0.4048550876357089,12,17.6532469,1.99807578,0.25,Homo sapiens,Khoi-San
Posterior,UVS142,-1.6052712471325676,12,17.6532469,1.99807578,0.25,Homo sapiens,Khoi-San
Premolar,UVS142,-0.02429738377081549,8,17.6532469,1.99807578,0.25,Homo sapiens,Khoi-San
Anterior,UVS2,0.3645344890332625,12,28.5368973,3.60361662,0.25,Homo sapiens,Khoi-San
Posterior,UVS2,0.5560752738231508,12,28.5368973,3.60361662,0.25,Homo sapiens,Khoi-San
Premolar,UVS2,0.17726136694885572,8,28.5368973,3.60361662,0.25,Homo sapiens,Khoi-San
Anterior,UVS22,0.2912314168473797,12,24.4086161,2.98325724,0.75,Homo sapiens,Khoi-San
Posterior,UVS22,1.4736113922530956,12,24.4086161,2.98325724,0.75,Homo sapiens,Khoi-San
Premolar,UVS22,1.2260339099106798,8,24.4086161,2.98325724,0.75,Homo sapiens,Khoi-San
Anterior,UVS24,-2.8670549537827434,9,28.161599,3.54689952,0.75,Homo sapiens,Khoi-San
Posterior,UVS24,-0.317438554837682,12,28.161599,3.54689952,0.75,Homo sapiens,Khoi-San
Premolar,UVS24,-0.16465102754395128,8,28.161599,3.54689952,0.75,Homo sapiens,Khoi-San
Anterior,UVS28,-1.7520985727269711,6,34.7,7.8,0.25,Homo sapiens,Khoi-San
Posterior,UVS28,0.09418305823231217,5,34.7,7.8,0.25,Homo sapiens,Khoi-San
Premolar,UVS28,1.2487577724105066,4,34.7,7.8,0.25,Homo sapiens,Khoi-San
Anterior,UVS29,-1.0865678595905903,12,19.5297384,2.26582834,0.75,Homo sapiens,Khoi-San or bushman half-caste
Posterior,UVS29,0.3364009386898723,12,19.5297384,2.26582834,0.75,Homo sapiens,Khoi-San or bushman half-caste
Premolar,UVS29,-0.9158234772964378,8,19.5297384,2.26582834,0.75,Homo sapiens,Khoi-San or bushman half-caste
Anterior,UVS3,-0.6719120236796768,12,26.6604059,3.32060722,0.75,Homo sapiens,Khoi-San
Posterior,UVS3,1.477393634170035,12,26.6604059,3.32060722,0.75,Homo sapiens,Khoi-San
Premolar,UVS3,-0.542557820111825,8,26.6604059,3.32060722,0.75,Homo sapiens,Khoi-San
Anterior,UVS34,0.46221248901062467,6,27.0357042,3.37708808,0.5,Homo sapiens,Khoi-San or bushman half-caste
Posterior,UVS34,-1.871218116060987,6,27.0357042,3.37708808,0.5,Homo sapiens,Khoi-San or bushman half-caste
Premolar,UVS34,1.8623175613948801,4,27.0357042,3.37708808,0.5,Homo sapiens,Khoi-San or bushman half-caste
Anterior,UVS38,0.602652446306499,12,23.2827213,2.81576611,0.25,Homo sapiens,Khoi-San
Posterior,UVS38,-0.18249984265026167,12,23.2827213,2.81576611,0.25,Homo sapiens,Khoi-San
Premolar,UVS38,0.5755465099998948,8,23.2827213,2.81576611,0.25,Homo sapiens,Khoi-San
Anterior,UVS40,-1.4098194289478103,12,28.5757213,3.49137561,0.25,Homo sapiens,Khoi-San
Posterior,UVS40,1.1825307417526572,12,28.5757213,3.49137561,0.25,Homo sapiens,Khoi-San
Premolar,UVS40,-0.3239847754964302,8,28.5757213,3.49137561,0.25,Homo sapiens,Khoi-San
Anterior,UVS42,-0.2040695150484347,6,23.2827213,2.81576611,0.75,Homo sapiens,Khoi-San
Posterior,UVS42,-0.49165561496548443,6,23.2827213,2.81576611,0.75,Homo sapiens,Khoi-San
Premolar,UVS42,-0.5806514027455847,4,23.2827213,2.81576611,0.75,Homo sapiens,Khoi-San
Anterior,UVS45,0.6946706116284086,12,39.4,9.1,0.25,Homo sapiens,Khoi-San
Posterior,UVS45,0.25590685010422287,8,39.4,9.1,0.25,Homo sapiens,Khoi-San
Premolar,UVS45,0.6517481414030399,8,39.4,9.1,0.25,Homo sapiens,Khoi-San
Anterior,UVS46,-0.008794689485571452,12,16.9026504,1.89297439,0.25,Homo sapiens,Khoi-San
Posterior,UVS46,0.513199811077181,12,16.9026504,1.89297439,0.25,Homo sapiens,Khoi-San
Premolar,UVS46,-0.41884874392503835,8,16.9026504,1.89297439,0.25,Homo sapiens,Khoi-San
Anterior,UVS49,2.2297318414095484,13,27.4110024,3.43363244,0.25,Homo sapiens,Khoi-San or bushman half-caste
Posterior,UVS49,-1.5679304164304986,12,27.4110024,3.43363244,0.25,Homo sapiens,Khoi-San or bushman half-caste
Premolar,UVS49,1.2609373235629844,8,27.4110024,3.43363244,0.25,Homo sapiens,Khoi-San or bushman half-caste
Anterior,UVS52,1.3679074507209708,12,31.1639853,4.00197497,0.25,Homo sapiens,Khoi-San or bushman half-caste
Posterior,UVS52,-0.8521588059655938,12,31.1639853,4.00197497,0.25,Homo sapiens,Khoi-San or bushman half-caste
Premolar,UVS52,2.2292736105559734,8,31.1639853,4.00197497,0.25,Homo sapiens,Khoi-San or bushman half-caste
Anterior,UVS55,0.9954902829453182,11,30.5,9.6,0.25,Homo sapiens,Khoi-San or bushman half-caste
Posterior,UVS55,0.9711390068229115,8,30.5,9.6,0.25,Homo sapiens,Khoi-San or bushman half-caste
Premolar,UVS55,0.028022187025876687,8,30.5,9.6,0.25,Homo sapiens,Khoi-San or bushman half-caste
Anterior,UVS56,-0.21722615821867644,12,41.1,10.0,0.25,Homo sapiens,Khoi-San or bushman half-caste
Posterior,UVS56,-0.20940882703960811,10,41.1,10.0,0.25,Homo sapiens,Khoi-San or bushman half-caste
Premolar,UVS56,0.3905305963195172,8,41.1,10.0,0.25,Homo sapiens,Khoi-San or bushman half-caste
Anterior,UVS57,1.4011862750338961,12,22.1568264,2.64926405,0.25,Homo sapiens,Khoi-San or bushman half-caste
Posterior,UVS57,0.1813142178614196,12,22.1568264,2.64926405,0.25,Homo sapiens,Khoi-San or bushman half-caste
Premolar,UVS57,-0.9114436231372903,8,22.1568264,2.64926405,0.25,Homo sapiens,Khoi-San or bushman half-caste
Anterior,UVS58,0.8244270623849798,6,24.0333178,2.92732743,0.25,Homo sapiens,Khoi-San or bushman half-caste
Posterior,UVS58,0.9211507463947922,6,24.0333178,2.92732743,0.25,Homo sapiens,Khoi-San or bushman half-caste
Premolar,UVS58,0.6546595284477861,4,24.0333178,2.92732743,0.25,Homo sapiens,Khoi-San or bushman half-caste
Anterior,UVS59,0.7454989065249826,12,18.7791418,2.1579761,0.25,Homo sapiens,Khoi-San or bushman half-caste
Posterior,UVS59,-0.2709281301578081,12,18.7791418,2.1579761,0.25,Homo sapiens,Khoi-San or bushman half-caste
Premolar,UVS59,-0.9289891671305796,8,18.7791418,2.1579761,0.25,Homo sapiens,Khoi-San or bushman half-caste
Anterior,UVS60,-0.8681934306407798,6,21.7815281,2.59401611,0.25,Homo sapiens,Khoi-San or bushman half-caste
Posterior,UVS60,-1.635463248457858,6,21.7815281,2.59401611,0.25,Homo sapiens,Khoi-San or bushman half-caste
Premolar,UVS60,0.23694861154594976,4,21.7815281,2.59401611,0.25,Homo sapiens,Khoi-San or bushman half-caste
Anterior,UVS62,-0.08344878322659362,6,19.5297384,2.26582834,0.25,Homo sapiens,Khoi-San or bushman half-caste
Posterior,UVS62,-0.43998770452970876,6,19.5297384,2.26582834,0.25,Homo sapiens,Khoi-San or bushman half-caste
Premolar,UVS62,-2.95561882434507,4,19.5297384,2.26582834,0.25,Homo sapiens,Khoi-San or bushman half-caste
Anterior,UVS63,-1.247317469694169,12,28.9121956,3.66038599,0.25,Homo sapiens,Khoi-San or bushman half-caste
Posterior,UVS63,1.1208406514031668,12,28.9121956,3.66038599,0.25,Homo sapiens,Khoi-San or bushman half-caste
Premolar,UVS63,-0.664626000063131,8,28.9121956,3.66038599,0.25,Homo sapiens,Khoi-San or bushman half-caste
Anterior,UVS67,0.3605916776568414,12,25.1592127,3.09538823,0.75,Homo sapiens,Khoi-San or bushman half-caste
Posterior,UVS67,-1.3906854299752562,12,25.1592127,3.09538823,0.75,Homo sapiens,Khoi-San or bushman half-caste
Premolar,UVS67,1.4387054823592311,8,25.1592127,3.09538823,0.75,Homo sapiens,Khoi-San or bushman half-caste
Anterior,UVS68,-0.1440276600546764,12,17.6532469,1.99807578,0.75,Homo sapiens,Khoi-San or bushman half-caste
Posterior,UVS68,0.2900403964835352,12,17.6532469,1.99807578,0.75,Homo sapiens,Khoi-San or bushman half-caste
Premolar,UVS68,2.325779791881685,8,17.6532469,1.99807578,0.75,Homo sapiens,Khoi-San or bushman half-caste
Anterior,UVS76,1.5164401005894037,12,22.1568264,2.64926405,0.75,Homo sapiens,Khoi-San or bushman half-caste
Posterior,UVS76,-0.3065656212870578,12,22.1568264,2.64926405,0.75,Homo sapiens,Khoi-San or bushman half-caste
Premolar,UVS76,-0.5932201848703592,8,22.1568264,2.64926405,0.75,Homo sapiens,Khoi-San or bushman half-caste
