tooth_class,specimen,num_amtl,sockets,age,stdev_age,prob_male,genus,pop,m_focal,num_words,district,refCountry,redCards,n_focal,gender,dyad,deny
Premolar,BRK126117,0,12,42.0,2.86641,1.0,Papio,Alaska,3,166,63313,8,0,10,1,4,0
Posterior,NMNH278703,0,6,27.0,3.2128737,0.25,Homo sapiens,Ebolwa,3,145,63073,7,0,10,2,3,0
Premolar,HTB1957,0,12,32.0,5.035316,0.75,Homo sapiens,Australian aboriginie,3,120,67967,7,0,6,1,5,0
Posterior,HTB1215,0,8,37.0,4.08156052,0.75,Homo sapiens,Khoi-San,2,166,65078,44,0,10,1,4,0
Premolar,NMNH278709,0,12,27.0,4.43727895,0.25,Homo sapiens,East Africa,2,120,64170,13,0,5,1,1,0
Premolar,BM1884.10.30.1,0,2,27.0,3.89582582,0.25,Homo sapiens,Australian aboriginie,3,106,64857,8,0,5,2,1,0
Anterior,NMNH226086,0,12,32.0,5.71763847,1.0,Homo sapiens,Native Californian,2,120,62380,44,0,10,1,1,1
Anterior,MH12319,0,8,22.0,3.63654073,0.0,Pan,West Africa,4,120,66191,51,0,6,2,5,1
Posterior,UVS142,7,8,42.0,3.20502776,0.25,Pan,Tasmanien,4,166,61929,3,0,10,1,6,1
Anterior,BRK126766,0,5,32.0,3.35489121,1.0,Pongo,Alaska,4,383,63230,7,0,10,2,5,0
Anterior,HTB2033,0,6,42.0,3.45050478,0.75,Pan,West Africa,2,166,63404,7,0,5,1,6,0
Anterior,HTB1154,0,12,32.0,4.25426601,0.0,Homo sapiens,West Africa,2,120,69138,44,0,10,1,5,0
Anterior,BRK126766,0,12,42.0,4.03507241,0.25,Homo sapiens,Borneo,2,120,68882,8,0,13,2,1,0
Posterior,BM1901.8.9.23,1,12,37.0,2.61213574,0.5,Papio,Alaska,3,145,70268,3,0,6,2,6,0
Anterior,MH1861,4,12,22.0,3.45050478,0.0,Pan,Australian aboriginie,3,106,68395,7,0,5,2,3,0
Premolar,IPHA.15,4,8,27.0,2.86641,0.75,Homo sapiens,Australian aboriginie,3,324,72207,45,0,10,1,5,0
Posterior,BRK126125,0,12,37.0,3.60361662,0.75,Papio,East Africa,2,145,69542,44,0,6,1,7,0
Premolar,IPHA.49,0,8,27.0,8.74186019,1.0,Papio,Sami,3,120,71357,44,0,5,1,4,0
Posterior,BM1914.3.8.2,0,5,57.0,3.68843519,0.25,Homo sapiens,Australian aboriginie,3,120,67348,8,0,5,2,5,0
Premolar,NMNH380429,0,12,22.0,3.33964284,0.0,Pongo,Australian aboriginie,2,166,66050,3,0,10,2,1,1
Posterior,BRK126768,0,12,32.0,4.35423659,0.0,Pan,Native Californian,2,324,65870,44,0,10,2,4,0
Posterior,BRK126765,0,8,52.0,6.79442263,0.0,Homo sapiens,Borneo,4,383,63420,8,0,10,2,5,0
Posterior,AMNH99.1/112,0,12,27.0,3.75801123,0.25,Homo sapiens,Native Californian,3,383,70722,44,0,5,2,1,0
Premolar,BRK126259,0,12,22.0,4.94131337,1.0,Homo sapiens,Native Californian,4,106,62323,8,0,13,1,5,0
Premolar,MH2283,0,12,57.0,18.0781611,1.0,Homo sapiens,Borneo,2,106,63016,101,0,13,1,4,0
Premolar,BM1906.11.1.6,0,10,32.0,2.02242151,0.5,Homo sapiens,Native Californian,2,145,63578,3,0,10,2,4,0
Anterior,HTB3434,0,12,27.0,3.42374303,0.5,Homo sapiens,Alaska,2,106,64931,8,0,13,1,3,0
Posterior,BRK126100,0,12,27.0,4.778975048,0.25,Homo sapiens,Buriat,3,383,69757,32,0,13,2,6,0
Posterior,MH4665,0,5,32.0,5.35897499,0.25,Homo sapiens,Australian aboriginie,3,383,65961,8,0,5,1,5,0
Anterior,PMN1389,0,8,52.0,10.2682079,1.0,Papio,Alaska,3,324,71308,52,0,5,1,7,0
Anterior,BRK125810,0,7,52.0,3.71619727,0.75,Homo sapiens,Australian aboriginie,2,145,65169,3,0,6,2,3,0
Anterior,BRK126243,3,8,32.0,5.00397466,0.0,Homo sapiens,Australian aboriginie,3,120,65722,46,0,5,2,5,0
Posterior,BRK126259,0,11,22.0,2.86641,0.0,Homo sapiens,Khoi-San or bushman half-caste,2,324,69435,8,0,5,1,7,0
Anterior,UVS57,0,12,42.0,3.63654073,0.25,Pan,Borneo,3,166,70128,58,0,10,2,6,0
Premolar,AMNH99.1/90,0,12,22.0,3.44508735,1.0,Homo sapiens,Australian aboriginie,3,383,69203,44,0,5,2,4,0
Posterior,UVS67,5,4,37.0,1.80774282,0.75,Homo sapiens,East Africa,3,106,66837,7,0,10,1,5,1
Posterior,NMNH380466,0,5,22.0,3.12946271,1.0,Homo sapiens,Australian aboriginie,2,106,68627,44,0,5,2,1,0
Anterior,UCD2(16)b,0,12,27.0,4.51398683,0.0,Papio,Ebolwa,2,383,72611,7,0,6,2,5,0
Premolar,NMNH380448,2,11,27.0,3.66420581,0.5,Homo sapiens,Ebolwa,4,145,71621,8,0,10,1,3,0
Anterior,BM1908.8.9.42,0,12,42.0,3.63654073,0.75,Homo sapiens,Borneo,2,145,63610,44,0,5,1,4,0
Anterior,AMNH99.1/102,0,3,27.0,5.31768598,0.75,Pan,Ebolwa,3,106,71266,8,0,6,2,4,0
Posterior,BRK126247,2,12,37.0,5.06666429,0.5,Homo sapiens,Native Californian,2,106,61457,3,0,5,2,4,0
Posterior,MH24592,0,13,27.0,8.3,0.0,Homo sapiens,Chucki,3,145,67553,32,0,5,1,4,0
Posterior,NMNH330605,2,5,22.0,5.83722718,0.0,Homo sapiens,Buriat,3,324,63933,8,0,5,1,1,0
Posterior,HTB0890,0,8,37.0,3.16346606,0.25,Pan,Khoi-San,2,166,69815,49,0,5,2,1,0
Posterior,HTB1225,0,12,32.0,3.58600079,0.25,Homo sapiens,Native Californian,2,120,67918,49,0,10,1,5,0
Posterior,NMNH278712,0,12,47.0,3.12946271,0.25,Pongo,Australian aboriginie,4,324,69393,8,0,13,1,7,0
Anterior,BRK125827,0,8,22.0,8.74186019,0.0,Homo sapiens,Buriat,3,166,65748,8,0,10,2,6,0
Premolar,IPHA.46,0,6,27.0,6.99594743,0.0,Homo sapiens,Khoi-San or bushman half-caste,2,120,70680,7,0,5,2,6,0
Premolar,AMNH99.1/84-A,0,6,27.0,2.33861853,0.5,Homo sapiens,Afalou,2,145,63974,48,0,10,2,3,0
Premolar,MH20912,1,8,37.0,13.4013855,1.0,Homo sapiens,Australian aboriginie,3,106,70417,76,0,5,1,4,0
Posterior,AMNH99.1/84-C,0,12,42.0,3.33164782,1.0,Homo sapiens,Borneo,2,383,68379,44,0,13,2,8,1
Posterior,UVS28,2,12,42.0,4.81608016,0.25,Homo sapiens,Native Californian,3,166,66423,44,0,13,1,7,1
Posterior,BRK125675,0,4,37.0,10.0,0.25,Homo sapiens,Afalou,2,383,68791,44,0,5,1,3,0
Anterior,HTB1153,0,12,32.0,3.20634803,0.25,Papio,Australian aboriginie,2,383,72421,8,0,6,1,8,0
Posterior,MH22280,2,6,42.0,22.9989102,1.0,Homo sapiens,West Africa,2,166,70714,8,0,10,2,4,0
Premolar,BM1976.1436,0,8,27.0,16.9965704,1.0,Pan,Sami,3,383,75135,58,0,6,1,5,0
Premolar,BM1910.10.3.1,0,6,27.0,2.71270581,0.25,Papio,Tasmanien,2,106,67967,8,0,10,2,6,0
Premolar,BM1976.1409,0,4,22.0,2.97066069,0.25,Homo sapiens,East Africa,3,106,63693,44,0,6,1,5,0
Posterior,HTB1741,0,8,32.0,2.24541074,1.0,Homo sapiens,Australian aboriginie,3,106,65813,59,0,5,2,4,1
Premolar,BRK126094,1,8,32.0,1.80774282,0.5,Papio,Arabia,4,120,71142,31,0,10,2,4,0
Anterior,BM1976.1409,0,12,27.0,6.56320224,0.0,Homo sapiens,West Africa,2,106,61978,7,0,10,1,3,0
Premolar,HTB1713,0,12,32.0,3.86877709,0.0,Homo sapiens,East Africa,2,166,70730,1,0,5,2,4,0
Posterior,BM1914.3.8.2,0,12,27.0,2.61213574,0.0,Pan,East Africa,4,166,69690,52,0,10,1,5,0
Posterior,UVS76,0,11,57.0,4.04495405,0.75,Homo sapiens,Borneo,2,166,66480,3,0,5,2,3,0
Posterior,BM1923.3.4.3,0,8,22.0,4.0457765,0.25,Pan,East Africa,2,106,66886,7,0,10,1,6,0
Posterior,NMNH226088,0,6,22.0,2.43978021,0.75,Homo sapiens,Afalou,3,106,69625,22,0,6,1,1,0
Posterior,HTB1882,0,12,42.0,2.86641,1.0,Pan,Chucki,3,324,69450,45,0,5,1,4,0
Anterior,PMN7459,0,8,37.0,3.03626772,0.75,Homo sapiens,East Africa,2,324,66589,44,0,5,2,3,0
Posterior,AMNH99.1/104,1,8,27.0,2.19049743,0.75,Papio,French Cameroons,2,145,68197,58,0,5,2,4,0
Anterior,HTB1225,2,8,27.0,4.0457765,0.0,Papio,Afalou,2,106,71837,3,0,10,1,6,0
Anterior,MH3638,0,8,27.0,3.71619727,0.0,Homo sapiens,Ebolwa,2,324,63503,8,0,13,2,1,0
Anterior,MH1861,1,6,22.0,3.87558812,0.0,Papio,Native Californian,3,120,68361,44,0,13,2,5,0
Premolar,UVS52,0,4,57.0,2.38690817,1.0,Papio,Arabia,2,166,70243,44,0,13,2,5,0
Premolar,BM1976.1423,1,12,32.0,6.55505315,0.25,Homo sapiens,Australian aboriginie,4,106,62539,3,0,10,1,5,0
Premolar,MH12323,0,8,22.0,3.38309356,1.0,Homo sapiens,Buriat,3,324,69880,4,0,5,2,6,0
Anterior,HTB1706,0,8,27.0,1.93720666,1.0,Pan,Buriat,2,324,63784,44,0,6,2,5,0
Anterior,UVS2,0,8,22.0,3.63654073,0.5,Homo sapiens,Australian aboriginie,4,383,63057,3,0,13,2,5,0
Posterior,NMNH380448,0,8,32.0,3.87558812,0.75,Homo sapiens,Buriat,2,324,68999,7,0,10,1,2,1
Anterior,AMNH99.1/89-B,0,12,47.0,4.72264949,0.25,Homo sapiens,Buriat,4,106,62042,8,0,5,1,5,0
Anterior,HTB1218,0,8,32.0,4.27445115,0.25,Pan,Buriat,3,383,69252,64,0,10,2,3,0
Premolar,BM1886.12.20.10,0,12,32.0,3.71619727,0.75,Homo sapiens,Ebolwa,3,106,69849,57,0,6,1,6,1
Premolar,NMNH278713,1,6,32.0,4.72264949,0.0,Homo sapiens,Ebolwa,2,383,65680,44,0,5,1,5,0
Posterior,NMNH344712,0,6,27.0,2.64926405,0.75,Homo sapiens,Borneo,2,324,66589,31,0,5,2,1,0
Posterior,BRK125679,0,12,37.0,3.68843519,0.25,Homo sapiens,Borneo,4,106,63180,101,0,13,2,1,0
Premolar,UVS38,0,8,22.0,3.03927918,1.0,Homo sapiens,Central Africa,3,106,63594,7,0,10,2,5,0
Anterior,UVS49,0,4,42.0,9.7611705,0.0,Homo sapiens,Alaska,2,166,63875,7,0,13,2,3,0
Anterior,BM1939.1005,0,4,22.0,3.09453499,0.25,Homo sapiens,Ebolwa,4,383,67587,8,0,5,2,5,0
Premolar,MH20326,0,13,32.0,2.64926405,0.75,Pan,Buriat,2,324,65722,58,0,13,1,8,0
Premolar,MH2896,5,12,32.0,3.97369678,0.75,Pan,Alaska,2,145,63552,44,0,10,1,7,0
Premolar,HTB1708,0,8,32.0,5.18766442,0.0,Homo sapiens,East Africa,4,106,72231,8,0,5,2,1,0
Premolar,MH8057,0,6,27.0,12.374796,0.25,Homo sapiens,Ebolwa,2,383,70425,80,0,6,2,5,1
Anterior,NMNH344714,0,12,52.0,15.0,0.25,Papio,Buriat,2,120,72090,58,0,10,1,6,0
Premolar,NMNH278706,0,12,32.0,13.9148037,0.75,Homo sapiens,Native Californian,4,106,63172,7,0,5,2,1,0
Posterior,BRK126118,0,2,42.0,7.03383117,0.25,Papio,Fuegian,2,166,71969,7,0,13,2,1,0
Posterior,MH5325,0,9,27.0,9.6,0.75,Pongo,Ebolwa,2,324,68189,44,0,13,2,5,0
Posterior,MH5325,0,6,22.0,2.80466038,1.0,Homo sapiens,East Africa,2,145,65110,7,0,10,2,7,0
Anterior,HTB1221,0,12,42.0,2.62063975,0.75,Pongo,East Africa,2,383,62000,8,0,5,1,4,0
Premolar,NMNH225028,0,12,57.0,5.04927738,0.0,Papio,East Africa,3,324,72181,64,0,5,1,6,0
Posterior,IPHA.25,0,12,42.0,4.87868148,0.75,Homo sapiens,Alaska,2,324,66316,32,0,5,2,1,0
Anterior,BRK126107,0,12,27.0,3.35840919,0.5,Pan,Australian aboriginie,2,145,64758,44,0,6,2,4,0
Posterior,AMNH99.1/59,0,6,22.0,2.38690817,0.75,Pongo,Native Californian,4,106,68544,8,0,10,2,1,0
Posterior,MH1525,5,6,27.0,7.2151844,0.5,Pan,Buriat,3,166,72090,8,0,5,1,4,0
Anterior,HTB3434,0,12,37.0,5.62745765,0.0,Homo sapiens,Borneo,4,324,62513,45,0,10,1,6,0
Posterior,BRK126247,0,9,52.0,4.07615043,0.25,Homo sapiens,Borneo,2,324,72348,7,0,5,1,4,0
Anterior,NMNH226088,0,12,37.0,3.70258313,0.5,Homo sapiens,Native Californian,2,324,69575,7,0,6,2,7,0
Posterior,UVS55,0,12,42.0,4.40412318,0.75,Homo sapiens,Khoi-San,2,106,64105,93,0,5,2,6,1
Premolar,IPHA.10b,0,8,32.0,4.45403148,0.25,Homo sapiens,French Cameroons,3,166,70243,8,0,10,2,4,0
Anterior,HTB3515,4,5,27.0,2.10624751,0.75,Homo sapiens,Native Californian,2,106,67348,8,0,10,2,6,0
Anterior,MH1702,0,6,27.0,3.95531929,1.0,Homo sapiens,Tasmanien,3,383,62927,73,0,5,1,8,0
Premolar,HTB1217,0,12,42.0,5.71763847,0.0,Pongo,East Africa,2,120,71357,3,0,10,2,5,0
Anterior,AMNH99.1/110,0,12,32.0,5.94066321,1.0,Homo sapiens,Chucki,2,145,70870,48,0,6,2,5,0
Anterior,MH3619,0,12,57.0,8.23260632,0.25,Papio,Borneo,3,166,63123,48,0,10,1,5,0
Premolar,AMNH99.1/94,0,12,17.5,1.80774282,0.75,Papio,Sami,4,324,65359,44,0,13,1,6,0
Anterior,HTB2748,0,12,22.0,6.67473274,0.0,Homo sapiens,Australian aboriginie,4,106,72421,8,0,13,2,8,1
Premolar,AMNH99.1/86-C,0,8,27.0,9.1,0.25,Pan,Borneo,2,145,67421,49,0,5,1,5,0
Anterior,MH12323,0,8,47.0,3.43363244,1.0,Homo sapiens,West Africa,2,324,69393,40,0,5,1,5,0
Posterior,UVS46,2,11,27.0,3.32794049,0.25,Homo sapiens,Australian aboriginie,2,324,70961,8,0,10,1,6,1
Posterior,UCD2(16)b,0,12,27.0,7.85088419,0.0,Pan,East Africa,4,166,66415,48,0,5,1,3,0
Anterior,MH22278,2,12,27.0,5.69322104,0.25,Pan,Australian aboriginie,2,106,72751,64,0,6,1,4,0
Anterior,UVS22,0,12,57.0,10.0,0.75,Homo sapiens,French Cameroons,3,120,71407,48,0,10,2,6,0
Premolar,MH19782,0,12,22.0,2.53199324,0.0,Homo sapiens,French Cameroons,2,120,72512,64,0,13,2,5,0
Posterior,BRK126251,0,12,32.0,12.6,0.0,Homo sapiens,Buriat,2,166,69021,64,0,13,2,5,0
Premolar,MH5563,0,12,37.0,2.29036872,0.5,Papio,Ebolwa,4,324,71647,3,0,6,2,4,0
Anterior,MH3638,0,8,32.0,3.71619727,0.25,Papio,Ebolwa,3,166,70805,48,0,10,1,4,1
Premolar,NMNH278712,0,8,57.0,2.392161,0.0,Homo sapiens,Chucki,4,324,69203,8,0,6,2,5,0
Premolar,AMNH99.1/80(b),0,12,37.0,5.94640065,0.25,Homo sapiens,Borneo,2,106,66787,8,0,13,2,7,0
Anterior,NMNH278710,1,12,42.0,7.47240717,0.25,Homo sapiens,East Africa,3,106,72470,28,0,10,1,4,0
Anterior,BRK126774,0,6,27.0,2.81636112,0.0,Homo sapiens,Ebolwa,3,383,71522,8,0,13,1,4,0
Premolar,BM1884.10.30.2,0,6,42.0,10.0,0.75,Homo sapiens,Chucki,4,166,62356,8,0,5,1,5,0
Premolar,BRK126261,0,6,17.5,6.96111299,0.25,Homo sapiens,Borneo,4,120,69526,57,0,5,2,5,0
Posterior,NMNH225028,1,6,37.0,2.86641,0.0,Homo sapiens,Alaska,4,120,63545,7,0,6,1,6,0
Premolar,MH22281,0,4,47.0,5.33816474,0.0,Homo sapiens,Borneo,4,106,63941,31,0,5,2,5,0
Anterior,BM1924.8.6.15,0,8,32.0,2.38690817,0.0,Homo sapiens,Native Californian,2,145,69500,40,0,6,2,3,0
Posterior,PMN1390,1,12,27.0,3.37661729,0.0,Homo sapiens,Australian aboriginie,3,120,66316,7,0,6,2,3,0
Anterior,BM1918.11.8.1,0,12,22.0,8.23260632,1.0,Homo sapiens,East Africa,2,145,72157,8,0,13,2,7,0
Anterior,HTB1226,0,8,42.0,10.5,0.25,Pan,Chucki,2,383,69914,8,0,6,1,4,0
Premolar,BRK126292,0,12,32.0,6.19980411,0.25,Pan,French Cameroons,2,120,67736,3,0,13,1,4,0
Premolar,HTB2756,0,4,22.0,8.23260632,0.75,Homo sapiens,Afalou,3,383,70094,3,0,5,1,7,0
Anterior,BM1901.8.9.23,2,11,27.0,6.67473274,0.75,Homo sapiens,Chucki,2,120,66399,115,0,5,2,4,1
Anterior,HTB1216,0,12,22.0,16.9965704,0.25,Homo sapiens,West Africa,3,324,66761,7,0,5,2,8,0
Anterior,MH10291,4,12,27.0,7.8,0.75,Papio,Khoi-San,2,120,70508,3,0,10,2,7,0
Posterior,BM1935.2.14.1,0,12,42.0,5.5467185,0.75,Homo sapiens,East Africa,2,324,63842,8,0,13,1,8,0
Anterior,BM1935.2.14.1,0,8,27.0,3.38309356,0.0,Homo sapiens,East Africa,2,120,70615,7,0,5,2,8,0
Posterior,UVS101,0,12,37.0,3.02477635,1.0,Homo sapiens,Borneo,3,324,63123,101,0,13,2,8,0
Posterior,MH4765,0,12,57.0,2.26921034,0.5,Homo sapiens,French Cameroons,2,120,63370,44,0,10,2,1,0
Posterior,HTB1735,0,8,22.0,2.67736152,0.0,Homo sapiens,Fuegian,4,145,62356,44,0,10,2,4,0
Posterior,BRK126264,0,12,32.0,2.429595478,0.25,Pan,Australian aboriginie,2,120,63313,3,0,5,2,5,0
Anterior,BRK126089,0,4,32.0,5.1517561,0.0,Homo sapiens,Native Californian,2,324,70821,1,0,5,2,5,0
Premolar,MH24934C,1,12,57.0,20.3446194,0.0,Pan,Australian aboriginie,2,106,67975,8,0,5,1,4,0
Posterior,IPHA.5,0,12,37.0,3.05433283,0.25,Pan,Australian aboriginie,2,324,63198,7,0,5,1,3,0
Anterior,UVS56,0,8,27.0,3.58600079,0.75,Homo sapiens,Afalou,4,383,72561,55,0,5,2,7,0
Anterior,MH10285,0,8,37.0,4.1148462,0.0,Homo sapiens,East Africa,2,106,61762,8,0,13,1,7,0
Posterior,HTB3436,0,12,27.0,4.62847197,0.0,Pan,Ebolwa,2,383,62679,27,0,10,1,8,0
Posterior,NMNH278708,0,14,37.0,2.86641,0.5,Pongo,Khoi-San,2,324,66506,8,0,13,2,3,0
Premolar,NMNH380431,0,8,42.0,6.19608209,0.25,Homo sapiens,Afalou,2,324,68049,53,0,5,2,3,0
Posterior,BM1924.2.25.1,0,9,57.0,2.62887685,0.75,Homo sapiens,French Cameroons,2,120,63198,44,0,13,2,6,1
Premolar,MH12317,0,6,22.0,3.37708808,0.5,Homo sapiens,East Africa,3,120,69682,64,0,6,1,5,0
Premolar,BRK126758,0,12,37.0,2.63528098,0.25,Papio,East Africa,3,145,64691,45,0,5,1,3,1
Premolar,IPHA.25,2,12,22.0,2.99309106,0.25,Homo sapiens,East Africa,3,145,72447,44,0,6,1,2,0
Premolar,UVS59,0,12,37.0,5.29502645,0.0,Homo sapiens,West Africa,4,120,71852,8,0,10,1,5,1
Anterior,MH24893,0,8,27.0,3.02477635,1.0,Homo sapiens,French Cameroons,4,324,72363,48,0,6,2,5,1
Anterior,HTB1719,0,12,52.0,3.66420581,0.75,Homo sapiens,Australian aboriginie,2,120,63230,8,0,5,2,7,0
Premolar,NMNH278707,0,12,27.0,2.98325724,0.75,Papio,Australian aboriginie,3,166,72355,7,0,5,2,5,0
Premolar,HTB1706,3,8,22.0,4.27445115,1.0,Homo sapiens,Borneo,2,166,62240,31,0,10,2,5,0
Posterior,AMNH99.1/91-B,0,6,32.0,10.5,0.75,Papio,Australian aboriginie,4,106,64832,101,0,10,1,4,0
Premolar,AMNH99.1/84-C,0,8,47.0,4.90072026,0.75,Homo sapiens,East Africa,2,166,65151,7,0,13,1,5,0
Anterior,AMNH99.1/60,0,4,37.0,3.92661051,0.25,Pan,Arabia,3,145,70813,102,0,13,2,5,0
Premolar,IPHA.48,0,10,27.0,10.5,0.25,Homo sapiens,Khoi-San or bushman half-caste,4,166,63313,44,0,13,1,4,0
Anterior,HTB2032,4,11,42.0,3.1661365,0.0,Homo sapiens,Afalou,3,324,65680,55,0,13,2,4,0
Premolar,BRK126124,0,12,32.0,10.2682079,0.5,Homo sapiens,Native Californian,4,324,63974,44,0,13,2,1,0
Premolar,NMNH278713,2,6,22.0,4.16498874,0.75,Papio,Khoi-San,2,166,69005,3,0,10,1,5,0
Anterior,AMNH99.1/97,0,12,42.0,4.45403148,1.0,Homo sapiens,Khoi-San,2,120,71308,48,0,10,2,1,0
Anterior,IPHA.48,1,12,42.0,4.22315152,0.75,Homo sapiens,East Africa,3,383,64832,37,0,13,1,1,0
Premolar,BRK125676,0,4,32.0,10.5,0.0,Homo sapiens,East Africa,2,383,63842,129,0,5,2,8,0
Anterior,BM1934.11.20.1,0,2,52.0,4.50357659,0.0,Homo sapiens,Native Californian,2,120,71811,40,0,13,1,5,0
Posterior,NMNH278708,8,6,22.0,3.63654073,1.0,Papio,East Africa,2,324,61499,3,0,5,2,7,0
Premolar,BM1901.8.9.23,0,11,27.0,3.20634803,0.25,Homo sapiens,Ebolwa,2,120,75440,3,0,5,1,4,0
Anterior,HTB1154,0,12,32.0,7.03383117,1.0,Pan,East Africa,4,145,61929,3,0,10,1,1,0
Premolar,BM1938.7.17.1,0,12,37.0,3.30454439,0.25,Homo sapiens,Sami,2,166,61879,8,1,5,1,3,0
Premolar,BM1907.7.8.11,2,12,37.0,3.92784897,0.75,Papio,Ebolwa,3,106,65219,8,0,13,1,8,0
Premolar,UVS58,0,12,27.0,4.13857528,0.75,Pongo,Australian aboriginie,2,145,69732,7,0,10,2,3,0
Premolar,HTB1721,0,8,57.0,5.00397466,0.5,Homo sapiens,Ebolwa,2,383,75002,3,0,5,1,3,0
Anterior,MH12316,0,4,22.0,2.29036872,0.5,Homo sapiens,Khoi-San or bushman half-caste,3,145,68999,58,0,10,1,5,0
Anterior,NMNH344714,1,6,32.0,6.16831052,1.0,Homo sapiens,Khoi-San or bushman half-caste,2,120,68916,102,0,6,1,6,1
Posterior,HTB2001,0,6,32.0,4.07615043,0.75,Papio,Australian aboriginie,4,324,65177,48,0,5,1,1,0
Premolar,HTB1735,0,12,37.0,9.1,0.0,Homo sapiens,East Africa,4,324,63800,3,0,10,1,6,1
Premolar,MH5325,0,8,27.0,2.38690817,0.25,Homo sapiens,Ona,2,145,67819,72,0,10,1,6,0
Posterior,BM1976.1425,2,6,52.0,4.27445115,0.0,Pan,East Africa,2,145,63420,8,0,5,2,3,0
Anterior,MH12324,0,4,47.0,2.87155209,0.0,Homo sapiens,Afalou,3,383,69021,8,0,5,1,1,1
Anterior,HTB1956,0,12,22.0,3.87558812,0.0,Homo sapiens,Australian aboriginie,2,166,64931,57,0,5,2,3,0
Posterior,AMNH99.1/61,0,6,37.0,3.66038599,0.0,Homo sapiens,Alaska,4,324,72355,3,0,13,1,7,0
Premolar,NMNH344715,0,11,27.0,3.39774848,0.25,Pan,Australian aboriginie,3,106,69872,8,0,5,2,3,0
Premolar,BM1911.12.1.1,0,12,37.0,15.0,0.0,Homo sapiens,Sami,3,166,72405,7,0,5,1,4,0
Premolar,HTB1027,0,7,37.0,4.16498874,0.25,Papio,Alaska,2,145,75051,7,0,5,2,5,0
Premolar,NMNH278711,0,12,27.0,3.37708808,0.0,Papio,West Africa,2,383,63032,8,0,5,2,4,0
Posterior,NMNH278710,0,4,32.0,10.0,0.25,Homo sapiens,Australian aboriginie,2,106,64550,44,0,5,1,1,0
Premolar,MH2283,0,12,27.0,3.72712188,1.0,Homo sapiens,Alaska,3,106,72447,51,0,10,1,3,0
Posterior,BM1976.1440,0,12,57.0,2.00186723,0.75,Homo sapiens,Khoi-San,2,383,66373,8,0,6,1,5,0
Anterior,BM1976.1416,0,12,27.0,5.83722718,0.0,Papio,Australian aboriginie,2,383,73700,101,0,5,1,7,1
Premolar,BM1976.1436,0,12,47.0,2.68358343,0.75,Homo sapiens,Chucki,2,120,69450,58,0,5,2,4,0
Posterior,UVS68,0,8,27.0,5.83722718,0.25,Homo sapiens,Yaghan,2,145,67280,70,0,5,2,5,1
Posterior,AMNH99.1/101,0,8,32.0,3.49137561,0.5,Homo sapiens,Borneo,3,106,67694,52,0,10,1,4,0
Premolar,NMNH283609a,0,8,27.0,2.69681693,1.0,Papio,Native Californian,2,145,71142,34,0,10,1,6,1
Premolar,HTB1701,0,8,27.0,3.20634803,0.25,Homo sapiens,Afalou,3,166,65334,8,0,5,1,6,0
Premolar,UVS10,2,12,57.0,4.97264041,0.75,Papio,Chucki,2,145,71910,71,0,5,1,5,0
Posterior,AMNH99.1/160,0,8,42.0,2.62063975,0.0,Pan,Khoi-San or bushman half-caste,4,106,61945,58,0,5,1,6,0
Posterior,IPHA.22,0,6,47.0,2.64926405,0.75,Homo sapiens,French Cameroons,2,120,66613,64,0,5,1,4,1
Premolar,MH5328,0,12,22.0,4.27445115,1.0,Homo sapiens,Alaska,2,324,68486,21,1,10,2,7,0
Premolar,HTB1775,0,4,22.0,5.00397466,0.75,Homo sapiens,Australian aboriginie,4,145,65193,44,0,10,1,6,0
Posterior,BRK126256,0,6,57.0,3.11717264,0.75,Homo sapiens,Australian aboriginie,3,145,70409,44,0,6,1,6,0
Posterior,HTB3411,3,8,37.0,2.43978021,1.0,Homo sapiens,Native Californian,3,166,71050,8,0,5,2,3,0
Premolar,BRK126765,0,9,42.0,3.85801676,0.75,Homo sapiens,Australian aboriginie,4,166,68973,22,0,5,1,5,0
Premolar,AMNH99.1/72,1,12,27.0,3.03927918,1.0,Homo sapiens,Borneo,2,106,72231,44,0,5,1,4,0
Posterior,BM1962.25,0,12,37.0,2.64926405,0.75,Homo sapiens,Australian aboriginie,2,145,65185,7,0,5,2,5,0
Posterior,MH5329,0,12,27.0,3.92661051,0.25,Homo sapiens,Khoi-San,3,120,65425,8,0,5,2,1,0
Premolar,BRK125678,0,12,22.0,3.4773143,0.75,Homo sapiens,Native Californian,3,383,68965,64,0,5,2,8,0
Premolar,HTB1215,0,13,52.0,10.0,0.25,Papio,Native Californian,3,145,67306,8,0,10,2,2,0
Anterior,BRK126113,0,11,27.0,3.95602419,0.25,Pongo,West Africa,2,145,65219,8,1,13,1,5,0
Posterior,UVS24,0,6,27.0,4.0457765,0.5,Pongo,Ebolwa,4,166,65649,3,0,5,2,4,1
Premolar,BM1909.6.11,0,8,22.0,4.27445115,1.0,Papio,Khoi-San,4,166,69104,3,0,10,1,1,0
Premolar,UVS57,0,12,22.0,6.06203036,0.5,Homo sapiens,French Cameroons,3,166,68205,7,0,5,2,7,0
Anterior,BRK126094,0,12,27.0,20.0797763,0.25,Pongo,Alaska,3,324,63784,49,0,13,2,5,1
Anterior,NMNH330605,12,7,27.0,5.44334199,0.25,Papio,East Africa,3,166,63883,71,0,6,2,7,0
Posterior,BRK126117,0,12,27.0,3.80295048,0.75,Homo sapiens,Native Californian,2,120,72561,3,0,13,2,5,0
